admin4Name_en,admin4Name_alias,admin4Pcode,admin3Name_en,admin3Name_alias,admin3Pcode,admin2Name_en,admin2Name_alias,admin2Pcode,admin1Name_en,admin1Name_alias,admin1Pcode,admin0Name_en,admin0Name_alias,admin0Pcode
Ankumbura Udagama,Ankumbura Udagama,LK2106065,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Kovilamuduna,Kovilamuduna,LK2106070,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Galhinna,Galhinna,LK2106075,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Galkanda,Galkanda,LK2106080,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Palliya Kotuwa,Palliya Kotuwa,LK2106085,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Batagolladeniya,Batagolladeniya,LK2106090,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Watagalathenna,Watagalathenna,LK2106095,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Morankanda,Morankanda,LK2106100,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Wewala North,Wewala North,LK2106105,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Udahena,Udahena,LK2106110,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Siyapathgama,Siyapathgama,LK2106115,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Pathirada,Pathirada,LK2106120,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Udahingulwala,Udahingulwala,LK2106125,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Pahala Hingulwala,Pahala Hingulwala,LK2106130,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Rambukewela,Rambukewela,LK2106135,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Godahena,Godahena,LK2106140,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Kahatagasthenna,Kahatagasthenna,LK2106145,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Watagoda,Watagoda,LK2106150,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Dolapihilla North,Dolapihilla North,LK2106155,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Dolapihilla South,Dolapihilla South,LK2106160,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Weligalla,Weligalla,LK2106165,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Wewala,Wewala,LK2106170,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Bokkawala,Bokkawala,LK2106175,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Harankahawa,Harankahawa,LK2106180,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Henegama,Henegama,LK2106185,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Molagoda,Molagoda,LK2106190,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Waldeniya,Waldeniya,LK2106195,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Medagoda,Medagoda,LK2106200,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Diddeniya,Diddeniya,LK2106205,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Ovissa North,Ovissa North,LK2106210,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Ovissa South,Ovissa South,LK2106215,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Kiralagama,Kiralagama,LK2106220,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Paleepana,Paleepana,LK2106225,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Dombagammana,Dombagammana,LK2106230,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Uggahakumbura,Uggahakumbura,LK2106235,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Marathugoda North,Marathugoda North,LK2106240,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Marathugoda South,Marathugoda South,LK2106245,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Ambaruppa,Ambaruppa,LK2106250,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Gallella,Gallella,LK2106255,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Maruddana,Maruddana,LK2106260,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Alagoda,Alagoda,LK2106265,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Madadeniya,Madadeniya,LK2106270,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Warakadeniya,Warakadeniya,LK2106275,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Batagalla North,Batagalla North,LK2106280,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Bamunupola,Bamunupola,LK2106285,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Batugoda North,Batugoda North,LK2106290,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Batagalla South,Batagalla South,LK2106295,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Batugoda South,Batugoda South,LK2106300,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Diwanawatta,Diwanawatta,LK2106305,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Mullegama North,Mullegama North,LK2106310,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Kahawatta North,Kahawatta North,LK2106315,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Kahawatta South,Kahawatta South,LK2106320,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Mullegama South,Mullegama South,LK2106325,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Kaluwana South,Kaluwana South,LK2106330,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Kaluwana North,Kaluwana North,LK2106335,Poojapitiya,Poojapitiya,LK2106,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Rambuke Ela,Rambuke Ela,LK2109005,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Vilana Udagama,Vilana Udagama,LK2109010,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Vilana Pallegama,Vilana Pallegama,LK2109015,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Walahena,Walahena,LK2109020,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Alawathugoda,Alawathugoda,LK2109025,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Balakaduwa,Balakaduwa,LK2109030,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Mawathupola,Mawathupola,LK2109035,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Arambepola,Arambepola,LK2109040,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Delgasgoda,Delgasgoda,LK2109045,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Dippitiya,Dippitiya,LK2109050,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Malwanahinna,Malwanahinna,LK2109055,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Konakalagala,Konakalagala,LK2109060,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Malgamandeniya,Malgamandeniya,LK2109065,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Rathukoho,Rathukoho,LK2109070,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Marahela,Marahela,LK2109075,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Hureegolla,Hureegolla,LK2109080,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Neerella,Neerella,LK2109085,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Melchena,Melchena,LK2109090,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Bulugohothenna,Bulugohothenna,LK2109095,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Kasawatta,Kasawatta,LK2109100,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Udaweliketiya,Udaweliketiya,LK2109105,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Palleweliketiya,Palleweliketiya,LK2109110,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Dodangolla,Dodangolla,LK2109115,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Akurana,Akurana,LK2109120,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Delgasthenna,Delgasthenna,LK2109125,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Kurugoda,Kurugoda,LK2109130,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Deegala,Deegala,LK2109135,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Pangollamada,Pangollamada,LK2109140,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Dunuvila North,Dunuvila North,LK2109145,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Dunuvila South,Dunuvila South,LK2109150,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Palle Deegala,Palle Deegala,LK2109155,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Thelambugahawatta,Thelambugahawatta,LK2109160,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Waragashinna,Waragashinna,LK2109165,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Kurudugahaela,Kurudugahaela,LK2109170,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Uggala,Uggala,LK2109175,Akurana,Akurana,LK2109,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Yatawara,Yatawara,LK2112005,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Yatawara Kandagama,Yatawara Kandagama,LK2112010,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Ihala Yatawara,Ihala Yatawara,LK2112015,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Udurawana,Udurawana,LK2112020,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Doragamuwa,Doragamuwa,LK2112025,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Bogahakumbura,Bogahakumbura,LK2112030,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Deegahawathura,Deegahawathura,LK2112035,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Mahakumbura,Mahakumbura,LK2112040,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Mandandawela,Mandandawela,LK2112045,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Paranagama,Paranagama,LK2112050,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Aluthgama,Aluthgama,LK2112055,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Walpaladeniya,Walpaladeniya,LK2112060,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Puwakgahadeniya,Puwakgahadeniya,LK2112065,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Wattegama,Wattegama,LK2112070,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Wattegama North,Wattegama North,LK2112075,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Gunembill,Gunembill,LK2112080,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Eriyagasthenna,Eriyagasthenna,LK2112085,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Pitiyegedara,Pitiyegedara,LK2112090,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Yatirawana,Yatirawana,LK2112095,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Meegammana,Meegammana,LK2112100,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Meegammana West,Meegammana West,LK2112105,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Galadeniya,Galadeniya,LK2112110,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Udathalavinna,Udathalavinna,LK2112115,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Pallethalavinna Ihala,Pallethalavinna Ihala,LK2112120,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Moonamale,Moonamale,LK2112125,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Kendaliyadda,Kendaliyadda,LK2112130,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Girakaduwa,Girakaduwa,LK2112135,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Ambathenna,Ambathenna,LK2112140,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Molagodayawatta,Molagodayawatta,LK2112145,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Megodagama,Megodagama,LK2112150,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Egodagama,Egodagama,LK2112155,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Millanga,Millanga,LK2112160,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Pallethalavinna,Pallethalavinna,LK2112165,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Udathalavinna Madige,Udathalavinna Madige,LK2112170,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Meegamawatta,Meegamawatta,LK2112175,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Madawala Madige,Madawala Madige,LK2112180,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Madawala,Madawala,LK2112185,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Walala,Walala,LK2112190,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Ketakahala,Ketakahala,LK2112195,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Thalkotuwa,Thalkotuwa,LK2112200,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Napana,Napana,LK2112205,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Leemagahadeniya,Leemagahadeniya,LK2112210,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Pihilladeniya,Pihilladeniya,LK2112215,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Gunnepana Madige,Gunnepana Madige,LK2112220,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Polgolla,Polgolla,LK2112225,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Balanagala,Balanagala,LK2112230,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Nawayalathenna,Nawayalathenna,LK2112235,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Kahalla,Kahalla,LK2112240,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Kalugalawatta,Kalugalawatta,LK2112245,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Galewatta,Galewatta,LK2112250,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Abasingama,Abasingama,LK2112255,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Hamindagoda,Hamindagoda,LK2112260,Pathadumbara,Pathadumbara,LK2112,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Kelebokka,Kelebokka,LK2115005,Panvila,Panvila,LK2115,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Watakele,Watakele,LK2115010,Panvila,Panvila,LK2115,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Mahapathana,Mahapathana,LK2115015,Panvila,Panvila,LK2115,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Kosgama,Kosgama,LK2115020,Panvila,Panvila,LK2115,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Thawalanthenna,Thawalanthenna,LK2115025,Panvila,Panvila,LK2115,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Gomaraya,Gomaraya,LK2115030,Panvila,Panvila,LK2115,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Beddegama,Beddegama,LK2115035,Panvila,Panvila,LK2115,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Arattana,Arattana,LK2115040,Panvila,Panvila,LK2115,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Madulkele,Madulkele,LK2115045,Panvila,Panvila,LK2115,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Hathale,Hathale,LK2115050,Panvila,Panvila,LK2115,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Angammana,Angammana,LK2115055,Panvila,Panvila,LK2115,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Udugoda,Udugoda,LK2115060,Panvila,Panvila,LK2115,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Pitawala,Pitawala,LK2115065,Panvila,Panvila,LK2115,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Panvila,Panvila,LK2115070,Panvila,Panvila,LK2115,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Meemure,Meemure,LK2118005,Ududumbara,Ududumbara,LK2118,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Kumbukgolla,Kumbukgolla,LK2118010,Ududumbara,Ududumbara,LK2118,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Kaikawala,Kaikawala,LK2118015,Ududumbara,Ududumbara,LK2118,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Pusseela,Pusseela,LK2118020,Ududumbara,Ududumbara,LK2118,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Karambaketiya,Karambaketiya,LK2118025,Ududumbara,Ududumbara,LK2118,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Geradigala,Geradigala,LK2118030,Ududumbara,Ududumbara,LK2118,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Moonamalpelessa,Moonamalpelessa,LK2118035,Ududumbara,Ududumbara,LK2118,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Kalugala,Kalugala,LK2118040,Ududumbara,Ududumbara,LK2118,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Udailuka,Udailuka,LK2118045,Ududumbara,Ududumbara,LK2118,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Padupola,Padupola,LK2118050,Ududumbara,Ududumbara,LK2118,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
Udakumbura,Udakumbura,LK2118055,Ududumbara,Ududumbara,LK2118,Kandy,Kandy,LK21,Central,Central,LK2,Sri Lanka,Sri Lanka,LK
